id,political,not_political,title,message,thumbnail,created_at,updated_at,lang,images,impressions,political_probability,targeting,suppressed,targets,advertiser,entities,page,lower_page,targetings,paid_for_by,targetedness,listbuilding_fundraising_proba,page_id
hyperfeed_story_id_5cb10e0f683487c50639961,0,0,Bluebikes,<p>Grab your friends and join a Bluebikes Group Ride through Cambridge.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p200x200/32191967_1915922838431122_4960372848158834688_n.jpg,2019-04-12 22:16:32.894566+00,2019-04-12 22:16:32.894566+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c23.0.954.500a/s526x296/57368542_23843297806130546_7397707870277468160_n.png.jpg},1,0.885086167368498,,f,[],,"[{""entity"": ""Cambridge"" ""entity_type"": ""Region""}]",https://www.facebook.com/RideBluebikes/,https://www.facebook.com/ridebluebikes/,,Bluebikes,,0.603650244884193,
hyperfeed_story_id_5cb10f82e83632684940444,0,0,ACLU,<p>Could your priorities include supporting the future of civil liberties Take our quick 2019 Survey to find out. Your future gift through your will can trigger up to a 10% matching donation today. Join the fight for liberty today and tomorrow.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/22089288_10154767565091813_1188859475219690990_n.png,2019-04-12 22:22:36.569705+00,2019-04-12 22:22:36.569705+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/57083670_6119391245226_5255819233224294400_n.png.jpg},1,0.999482816459139,,f,[],,[],https://www.facebook.com/aclu/,https://www.facebook.com/aclu/,,the ACLU,,0.66640089545399,
hyperfeed_story_id_5cb10f7e1591e4529610084,0,0,AIDS United,"<p><span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> TELL CONGRESS: Oppose Trump's proposed change to Medicare Part D <span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> </p><p> 250000 Americans living with HIV rely on Medicare Part D to access the treatments that work for them. But proposed changes to the program will limit this access endangering the HIV community and our public health.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/12122437_1085348614811332_6002746490879737172_n.png,2019-04-12 22:22:07.481231+00,2019-04-12 22:22:07.481231+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/53676389_23843332780270102_636037106954665984_n.png.jpg},1,0.994360778609961,,f,[],,"[{""entity"": ""Medicare"" ""entity_type"": ""Organization""} {""entity"": ""Americans"" ""entity_type"": ""Group""}]",https://www.facebook.com/AIDSUnited/,https://www.facebook.com/aidsunited/,,AIDS United Inc.,,0.392604415304959,
hyperfeed_story_id_5cf132d8dc59f6e56609496,0,0,Planned Parenthood Action,<p>EMERGENCY: Extremist politicians are pushing bans on abortion at six weeks…*before many people even know they’re pregnant.* Help us fight back.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/49175100_10156142401059639_2091577587716325376_n.png,2019-05-31 13:57:51.719095+00,2019-05-31 13:57:51.719095+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59376389_322250078448343_3740538570578853888_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59376389_322250078448343_3740538570578853888_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.png},1,0.999998914209307,,f,[],,[],https://www.facebook.com/PlannedParenthoodAction/,https://www.facebook.com/plannedparenthoodaction/,,Planned Parenthood Action Fund.,,0.999893048399827,
hyperfeed_story_id_5cb10f85a24b65a53288808,0,0,FWD.us,"<p>If Congress doesn’t act more than 2.5 million Dreamers TPS holders and DED recipients could begin to lose their work authorizations and face the threat of deportation. We need 1200 signers in YOUR ZIP code to urge Congress to pass H.R. 6 the Dream and Promise Act now. Sign the petition today to <a class=""_58cn""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">ProtectTheDream</span></span></a>! <a href=""https://bit.ly/2HEapPB"">https://bit.ly/2HEapPB</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/40814660_1396096707186906_4521180341557264384_n.png,2019-04-12 22:22:07.493863+00,2019-04-12 22:22:07.493863+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/55285478_6130253965564_7400645353030025216_n.png.jpg},1,0.999914597126223,,f,[],,"[{""entity"": ""TPS"" ""entity_type"": ""Organization""} {""entity"": ""Dreamers"" ""entity_type"": ""Organization""} {""entity"": ""the Dream and Promise Act"" ""entity_type"": ""Law""} {""entity"": ""Congress"" ""entity_type"": ""Organization""} {""entity"": ""DED"" ""entity_type"": ""Organization""}]",https://www.facebook.com/fwdus/,https://www.facebook.com/fwdus/,,FWD.us,,0.258772701025009,
hyperfeed_story_id_5cb3a97071b622597977235,0,0,Planned Parenthood Action,<p>BREAKING: Georgia *JUST* passed a bill to ban abortion at six weeks – before many people know they’re pregnant!</p><p> Similar bans are making their way through state legislatures in 16 states.</p><p> We must fight back. Are you with us</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/49175100_10156142401059639_2091577587716325376_n.png,2019-04-14 21:43:32.413648+00,2019-04-14 21:43:32.413648+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/54603791_369194130358666_7747400808982904832_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/54603791_369194130358666_7747400808982904832_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.png},1,0.999988288671116,,f,[],,"[{""entity"": ""Georgia"" ""entity_type"": ""Region""}]",https://www.facebook.com/PlannedParenthoodAction/,https://www.facebook.com/plannedparenthoodaction/,,Planned Parenthood Action Fund.,,0.999880650633713,
hyperfeed_story_id_5cb11154662f22b41937941,0,0,Jon Hoadley,<p>Hi I'm Jon Hoadley. You may have seen the news that we launched a campaign for Congress this month. This is a community-driven campaign--one where every voice is welcome including yours. Will you join our team by making a donation right now</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/28058650_1660983613978608_5583095990998488823_n.jpg,2019-04-12 22:29:47.435228+00,2019-04-12 22:29:47.435228+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c2.0.2044.1071a/s526x296/57159609_23843285413580248_177506372663902208_n.png.jpg},1,0.999864507765269,,f,[],,"[{""entity"": ""Congress"" ""entity_type"": ""Organization""} {""entity"": ""Jon Hoadley"" ""entity_type"": ""Person""}]",https://www.facebook.com/jon.hoadley/,https://www.facebook.com/jon.hoadley/,,Jon Hoadley for Congress,,0.999999979132554,
hyperfeed_story_id_5cb3abc921d8e0e03037329,0,0,Patients For Affordable Drugs NOW,<p>Oregon state legislators are considering bills that will help lower sky-high prescription drug prices by exposing Big Pharma's price hikes and allowing the importation of lower cost drugs. Tell them to vote YES on HB 2658 HB 2689 and SB 409 today!</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p200x200/26168637_143576166424677_4906241322293262123_n.png,2019-04-14 21:53:23.729707+00,2019-04-14 21:53:23.729707+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c3.0.2042.1070a/s526x296/52950272_23843314277610095_112028101587763200_n.png.jpg},1,0.999916537894098,,f,[],,"[{""entity"": ""Oregon"" ""entity_type"": ""Region""} {""entity"": ""SB"" ""entity_type"": ""Organization""}]",https://www.facebook.com/PatientsForAffordableDrugsNOW/,https://www.facebook.com/patientsforaffordabledrugsnow/,,Patients for Affordable Drugs NOW,,0.634491473436356,
hyperfeed_story_id_5cb3bac7b16d30380893518,1,2,Indivisible Guide,<p>If everyone reading this post signed up for a monthly donation to Indivisible — even just the price of your morning coffee — we’d have more than enough for the tools training and staff that support our local Indivisible groups. Can you commit to donating a little each month right now It’ll make all the difference to our organization.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/37121548_451984051932136_7541493776095641600_n.jpg,2019-04-14 22:57:26.338798+00,2019-04-15 01:40:56.692688+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/47505999_272914993394519_2828913160499494912_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/47505999_272914993394519_2828913160499494912_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.png},1,0.999998142494539,,f,[],,"[{""entity"": ""Indivisible —"" ""entity_type"": ""Organization""} {""entity"": ""Indivisible"" ""entity_type"": ""Group""}]",https://www.facebook.com/indivisibleguide/,https://www.facebook.com/indivisibleguide/,,Indivisible Project,,0.999987938994309,
hyperfeed_story_id_5cb3babc065430e02100418,1,2,Planned Parenthood,<p>Say it loud say it proud: Our rights our health care Planned Parenthood health centers are here to stay.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/54197803_2607293475953347_1517532277775532032_n.jpg,2019-04-14 22:57:04.953136+00,2019-04-15 01:41:18.442665+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56721682_2896359077171466_3563149313083179008_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56721682_2896359077171466_3563149313083179008_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.png},1,0.99998931690437,,f,[],,"[{""entity"": ""Planned Parenthood"" ""entity_type"": ""Organization""}]",https://www.facebook.com/PlannedParenthood/,https://www.facebook.com/plannedparenthood/,,Planned Parenthood Federation of America,,0.999978640669724,
hyperfeed_story_id_5cb4f71cddf6c0360604283,0,0,Indivisible Guide,<p>If everyone reading this post signed up for a monthly donation to Indivisible — even just the price of your morning coffee — we’d have more than enough for the tools training and staff that support our local Indivisible groups. Can you commit to donating a little each month right now It’ll make all the difference to our organization.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/37121548_451984051932136_7541493776095641600_n.jpg,2019-04-15 21:26:56.770011+00,2019-04-15 21:26:56.770011+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/41809952_23842958602450433_6993410761775120384_n.png.jpg},1,0.999996652515652,,f,[],,"[{""entity"": ""Indivisible —"" ""entity_type"": ""Organization""} {""entity"": ""Indivisible"" ""entity_type"": ""Group""}]",https://www.facebook.com/indivisibleguide/,https://www.facebook.com/indivisibleguide/,,Indivisible Project,,0.4484739061445,
hyperfeed_story_id_5cb116d89ff381271210859,0,0,AFSCME,<p>“This really is about the patients and communities we serve. I believe having a stronger voice around the policies training and equipment I use will create an environment that really improves patient care and emergency outcomes.”</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/943237_10151504812248061_1078192127_n.jpg,2019-04-12 22:53:15.842839+00,2019-04-12 22:53:15.842839+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c59.0.1796.941a/s526x296/57325043_6133604794124_2360413497877069824_n.png.jpg},1,0.997080352560455,,f,[],,[],https://www.facebook.com/AFSCME/,https://www.facebook.com/afscme/,,American Federation of State County and Municipal Employees,,0.266678538173437,
hyperfeed_story_id_5cb3c29767ecf5854241921,0,0,Swing Left,<p>Donate now to our Unify or Die Fund so the future Democratic nominee has what they need to take on Trump and win.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/17457614_397021240678507_7474092985654682817_n.jpg,2019-04-14 23:30:38.06276+00,2019-04-14 23:30:38.06276+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/56763892_23843431726240521_7104815723737776128_n.png.jpg},1,0.999999793656379,,f,[],,"[{""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""Donald Trump"" ""entity_type"": ""Person""}]",https://www.facebook.com/SwingLeft/,https://www.facebook.com/swingleft/,,Swing Left. Not authorized by any candidate or candidate's committee.,,1.00001282187441,
hyperfeed_story_id_5cb1171dc9f6e0162238721,0,0,National Democratic Training Committee,"<p><span class=""_5mfr""><span class=""_6qdm"">🚨</span></span>BREAKING REPORT: Mueller’s report may be made public as early as next week [!!!] But Trump’s Attorney General has refused to promise that the truth about Trump’s collusion would be made public. So we need 5OOOO Democrats to sign now to DEMAND Mueller’s full report into the Trump 2O16 campaign be made public. Sign now before it’s too late &gt;&gt;</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/53188137_1855022227936466_1094637269391769600_n.png,2019-04-12 22:54:25.449549+00,2019-04-12 22:54:25.449549+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/54308538_23843366024650681_5235127025684971520_n.png.jpg},1,0.999980981755188,,f,[],,"[{""entity"": ""Trump 2O16"" ""entity_type"": ""Event""} {""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""Donald Trump"" ""entity_type"": ""Person""} {""entity"": ""Mueller"" ""entity_type"": ""Organization""} {""entity"": ""OOO"" ""entity_type"": ""Organization""}]",https://www.facebook.com/wetraindems/,https://www.facebook.com/wetraindems/,,the National Democratic Training Committee,,0.636264458647929,
hyperfeed_story_id_5cb54664554566e83172578,1,0,NARAL Pro-Choice America,<p>BREAKING: The Georgia and Ohio Legislatures just passed six-week abortion bans putting Roe v. Wade in extreme danger nationwide! Will you donate to help fight back</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/21430488_10155709416804321_10262634926259234_n.png,2019-04-16 03:05:30.779402+00,2019-04-16 07:17:27.7932+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/56815456_23843577002800557_9058860826479296512_n.png.jpg},1,0.999999418524224,,f,[],,"[{""entity"": ""Ohio Legislatures"" ""entity_type"": ""Organization""} {""entity"": ""Georgia"" ""entity_type"": ""Region""} {""entity"": ""Roe v. Wade"" ""entity_type"": ""Law""}]",https://www.facebook.com/naralprochoiceamerica/,https://www.facebook.com/naralprochoiceamerica/,,NARAL Pro-Choice America,,0.999963501089951,
hyperfeed_story_id_5cb4dc0795bc75143292226,1,1,Planned Parenthood,<p>Let us be clear: We will NEVER stop defending every person’s right to safe legal abortion. </p><p> But the latest attack on abortion access – an outright ban on abortion at six weeks – is downright scary. </p><p> 16 states have already pushed bills to ban abortion at six weeks this year. That’s up by 63% compared to last year. Make an emergency gift to ensure reproductive health care access where it’s needed most &gt;&gt;&gt;</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/54197803_2607293475953347_1517532277775532032_n.jpg,2019-04-15 19:31:32.934754+00,2019-05-08 19:13:07.868691+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/53863571_265027411068236_2373794511437430784_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/53863571_265027411068236_2373794511437430784_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yt/r/wPe6V5iq-og.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yt/r/wPe6V5iq-og.png},1,0.999985133036074,,f,[],,[],https://www.facebook.com/PlannedParenthood/,https://www.facebook.com/plannedparenthood/,,Planned Parenthood Federation of America,,0.999956348532578,
hyperfeed_story_id_5cb100eea21dd5f02965731,0,0,Center for Policing Equity,<p>Scientist law enforcement and equity experts are partnering at the Center for Policing Equity to find data-driven solutions to racial bias in policing.</p><p> Join our fight to end racial bias in policing.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/10846363_812547815472502_2948480795102075244_n.jpg,2019-04-12 23:05:27.914227+00,2019-04-12 23:05:27.914227+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/p540x282/56137985_23843259717030467_5941483695146795008_n.png},1,0.929549655858924,,f,[],,"[{""entity"": ""Join"" ""entity_type"": ""Person""} {""entity"": ""the Center for Policing Equity"" ""entity_type"": ""Facility""}]",https://www.facebook.com/CenterForPolicingEquity/,https://www.facebook.com/centerforpolicingequity/,,Center for Policing Equity,,0.404358805622905,
hyperfeed_story_id_5cb3b3a72860d7796829815,3,0,Jon Hoadley,<p>Hi I'm Jon Hoadley. You may have seen the news that we launched a campaign for Congress this month. This is a community-driven campaign--one where every voice is welcome including yours. Will you join our team by making a donation right now</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/28058650_1660983613978608_5583095990998488823_n.jpg,2019-04-14 22:26:55.178828+00,2019-04-15 01:43:48.564913+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c2.0.2044.1071a/s526x296/57159609_23843285413580248_177506372663902208_n.png.jpg},1,0.999864507765269,,f,[],,"[{""entity"": ""Jon Hoadley"" ""entity_type"": ""Person""} {""entity"": ""Congress"" ""entity_type"": ""Organization""}]",https://www.facebook.com/jon.hoadley/,https://www.facebook.com/jon.hoadley/,,Jon Hoadley for Congress,,0.999999979132554,
